,EmbryoID,RNAi,StageSimple,TimeMin,MeanMembAnt,MeanCytoAnt,MeanMembCytoAntRatio,MeanMembPost,MeanCytoPost,MeanMembCytoPostRatio,ASI,ASINormtot1
135, 02Jun22_kk1216_PKC3RNAi_CH4_Stage3_proMeet,PKC3RNAi,early maint.,30.33333333,508.2198189,196.9270482,2.580751723,111.1263928,40.18841365,2.765135089,0.320574679,0.892315002
136, 02Jun22_kk1216_PKC3RNAi_CH4_Stage3_proMeet,PKC3RNAi,early maint.,32.66666667,557.6134615,198.6840071,2.806534203,146.8531974,19.53847212,7.516104459,0.29153989,0.811497084
137, 02Jun22_kk1216_PKC3RNAi_CH4_Stage3_proMeet,PKC3RNAi,early maint.,35,554.1980302,201.4997699,2.750365574,141.199804,27.42335953,5.148887898,0.296951044,0.826558955
138, 02Jun22_kk1216_PKC3RNAi_CH4_Stage3_proMeet,PKC3RNAi,early maint.,37.33333333,546.4218789,206.8698312,2.641380213,139.9535913,45.26013054,3.092204765,0.296097621,0.824183463
139, 02Jun22_kk1216_PKC3RNAi_CH4_Stage3_proMeet,PKC3RNAi,early maint.,39.66666667,553.3011184,193.3313284,2.861932016,159.7550825,30.18274653,5.292927281,0.275957235,0.768122991
140, 02Jun22_kk1216_PKC3RNAi_CH4_Stage3_proMeet,PKC3RNAi,early maint.,42,582.4244801,204.9338041,2.84201273,148.0008486,36.49661237,4.055194139,0.297377168,0.827745065
141, 02Jun22_kk1216_PKC3RNAi_CH4_Stage3_proMeet,PKC3RNAi,early maint.,44.33333333,566.7247582,197.8608039,2.864259859,157.7903489,26.01473738,6.065421558,0.282212479,0.785534372
142, 02Jun22_kk1216_PKC3RNAi_CH4_Stage3_proMeet,PKC3RNAi,early maint.,46.66666667,581.3806882,193.6695733,3.001920633,157.1569345,22.16131007,7.091500185,0.287205242,0.799431656
143, 02Jun22_kk1216_PKC3RNAi_CH4_Stage3_proMeet,PKC3RNAi,early maint.,49,602.928189,203.5857834,2.961543674,134.021282,33.19047177,4.037944471,0.318140473,0.885539426
144, 02Jun22_kk1216_PKC3RNAi_CH4_Stage3_proMeet,PKC3RNAi,early maint.,51.33333333,557.049967,207.8060313,2.680624636,164.6512928,29.10857692,5.656452848,0.27185672,0.756709264
145, 02Jun22_kk1216_PKC3RNAi_CH4_Stage3_proMeet,PKC3RNAi,early maint.,53.66666667,561.5177889,202.2417733,2.776467887,198.3902956,38.70633231,5.125525561,0.238928563,0.665054214
146, 02Jun22_kk1216_PKC3RNAi_CH4_Stage3_proMeet,PKC3RNAi,early maint.,56,566.4781796,223.7851725,2.531348137,174.7199842,34.60993392,5.048261133,0.264273587,0.735601724
147, 02Jun22_kk1216_PKC3RNAi_CH4_Stage3_proMeet,PKC3RNAi,early maint.,58.33333333,544.7800288,218.4334276,2.494032323,181.0478485,34.95106801,5.180037659,0.250563661,0.697440342
148, 02Jun22_kk1216_PKC3RNAi_CH4_Stage3_proMeet,PKC3RNAi,early maint.,60.66666667,573.4005245,195.3268671,2.935594744,185.6665699,16.94564267,10.95659654,0.255401635,0.710906774
149, 02Jun22_kk1216_PKC3RNAi_CH4_Stage3_proMeet,PKC3RNAi,early maint.,63,574.2014472,222.0630096,2.585759097,163.9407461,39.44955756,4.15570557,0.27790086,0.773533042
150, 02Jun22_kk1216_PKC3RNAi_CH4_Stage3_proMeet,PKC3RNAi,early maint.,65.33333333,555.7362097,213.088221,2.608009993,175.2306253,36.81310106,4.760007178,0.260275546,0.724473234
151, 02Jun22_kk1216_PKC3RNAi_CH4_Stage3_proMeet,PKC3RNAi,early maint.,67.66666667,559.0302487,219.2825658,2.549360213,183.123703,41.79104741,4.381888332,0.253253752,0.704928171
152, 02Jun22_kk1216_PKC3RNAi_CH4_Stage3_proMeet,PKC3RNAi,early maint.,70,549.8388844,215.8452965,2.547374872,170.1105777,35.90636113,4.737616745,0.263718724,0.73405727
153, 02Jun22_kk1216_PKC3RNAi_CH4_Stage3_proMeet,PKC3RNAi,early maint.,72.33333333,551.7019897,234.4996577,2.352677164,190.006565,46.00221101,4.130378972,0.243825841,0.678685718
154, 02Jun22_kk1216_PKC3RNAi_CH4_Stage3_proMeet,PKC3RNAi,early maint.,74.66666667,543.5638573,217.4994504,2.499150487,190.2907076,31.65688261,6.011037472,0.240696976,0.669976567
155, 02Jun22_kk1216_PKC3RNAi_CH4_Stage3_proMeet,PKC3RNAi,early maint.,77,534.583696,239.5901156,2.231242698,199.5929469,40.17044987,4.968651024,0.228140429,0.635025599
156, 02Jun22_kk1216_PKC3RNAi_CH4_Stage3_proMeet,PKC3RNAi,early maint.,79.33333333,569.318448,209.1683574,2.721819185,177.4461087,25.53096594,6.950230912,0.262380114,0.730331269
157, 02Jun22_kk1216_PKC3RNAi_CH4_Stage3_proMeet,PKC3RNAi,early maint.,81.66666667,562.1307723,234.2613875,2.399587821,196.8078805,52.35688786,3.758968277,0.24068012,0.669929647
158, 02Jun22_kk1216_PKC3RNAi_CH4_Stage3_proMeet,PKC3RNAi,early maint.,84,571.9122622,232.6174845,2.458595335,184.0505662,48.26796436,3.813099819,0.256534899,0.714061197
159, 02Jun22_kk1216_PKC3RNAi_CH4_Stage3_proMeet,PKC3RNAi,early maint.,86.33333333,572.6894184,212.8825262,2.690166397,160.3982196,42.46839771,3.776884184,0.281201849,0.782721297
160, 02Jun22_kk1216_PKC3RNAi_CH4_Stage3_proMeet,PKC3RNAi,early maint.,88.66666667,551.5547499,225.2170264,2.44899224,190.8430901,46.86901854,4.07183884,0.2429369,0.676211363
161, 02Jun22_kk1216_PKC3RNAi_CH4_Stage3_proMeet,PKC3RNAi,early maint.,91,537.3815174,213.3405663,2.518890461,208.5262785,24.70881204,8.43934861,0.220439604,0.613590464
162, 02Jun22_kk1216_PKC3RNAi_CH4_Stage3_proMeet,PKC3RNAi,early maint.,93.33333333,576.4103985,222.3829005,2.591972662,175.3158796,47.08317229,3.723535842,0.266782292,0.742584668
163, 02Jun22_kk1216_PKC3RNAi_CH4_Stage4_proMeet,PKC3RNAi,early maint.,0,103.8851776,52.70715484,1.970988149,14.84132872,84.82526484,0.174963541,0.374995659,1
164, 02Jun22_kk1216_PKC3RNAi_CH4_Stage4_proMeet,PKC3RNAi,early maint.,2.333333333,104.5285984,92.31845132,1.132261178,-12.48640732,94.88170528,-0.131599735,0.635659605,1.695111905
165, 02Jun22_kk1216_PKC3RNAi_CH4_Stage4_proMeet,PKC3RNAi,early maint.,4.666666667,156.0387496,114.84458,1.358694938,-9.175104937,78.49744692,-0.116884119,0.56247363,1.499947044
166, 02Jun22_kk1216_PKC3RNAi_CH4_Stage4_proMeet,PKC3RNAi,early maint.,7,196.8396958,104.5943814,1.881933744,19.26508807,59.46996231,0.323946532,0.410853024,1.095620747
167, 02Jun22_kk1216_PKC3RNAi_CH4_Stage4_proMeet,PKC3RNAi,early maint.,9.333333333,206.5178281,124.0579264,1.664688698,22.42258242,64.23211631,0.349086776,0.402059307,1.072170565
168, 02Jun22_kk1216_PKC3RNAi_CH4_Stage4_proMeet,PKC3RNAi,early maint.,11.66666667,152.528387,128.686644,1.185269755,29.45035332,55.77173655,0.528051575,0.338165968,0.901786354
169, 02Jun22_kk1216_PKC3RNAi_CH4_Stage4_proMeet,PKC3RNAi,early maint.,14,222.6511694,151.2322278,1.472246839,36.37360594,52.74037388,0.689672888,0.3595748,0.958877234
170, 02Jun22_kk1216_PKC3RNAi_CH4_Stage4_proMeet,PKC3RNAi,early maint.,16.33333333,248.7471311,158.2852263,1.571511991,37.37643654,46.46793314,0.804349021,0.369369598,0.984996999
171, 02Jun22_kk1216_PKC3RNAi_CH4_Stage4_proMeet,PKC3RNAi,early maint.,18.66666667,299.4312809,151.8409061,1.972006678,26.80282264,47.45629599,0.564789605,0.417841751,1.11425757
172, 02Jun22_kk1216_PKC3RNAi_CH4_Stage4_proMeet,PKC3RNAi,early maint.,21,324.7082672,195.0329715,1.664889094,80.08279587,58.47772285,1.369458179,0.302162639,0.805776365
173, 02Jun22_kk1216_PKC3RNAi_CH4_Stage4_proMeet,PKC3RNAi,early maint.,23.33333333,319.0351255,190.7407943,1.672610867,64.31892283,44.27050128,1.45286186,0.332220572,0.885931782
174, 02Jun22_kk1216_PKC3RNAi_CH4_Stage4_proMeet,PKC3RNAi,early maint.,25.66666667,366.6894665,199.0688237,1.842023576,66.13333613,50.02511732,1.322002619,0.347204593,0.925889635
175, 02Jun22_kk1216_PKC3RNAi_CH4_Stage4_proMeet,PKC3RNAi,early maint.,28,396.8914622,210.9871956,1.881116345,104.2558454,42.94047148,2.427915712,0.291965668,0.778584128
176, 02Jun22_kk1216_PKC3RNAi_CH4_Stage4_proMeet,PKC3RNAi,early maint.,30.33333333,424.9997085,198.4574493,2.141515524,97.82111286,36.41396386,2.686362661,0.312897442,0.834402839
177, 02Jun22_kk1216_PKC3RNAi_CH4_Stage4_proMeet,PKC3RNAi,early maint.,32.66666667,486.9011631,197.3587434,2.467086863,110.6157967,51.47243112,2.149029962,0.314874214,0.839674292
178, 02Jun22_kk1216_PKC3RNAi_CH4_Stage4_proMeet,PKC3RNAi,early maint.,35,431.486205,189.2523911,2.279951141,111.6878374,36.44992598,3.064144422,0.294379281,0.785020503
179, 02Jun22_kk1216_PKC3RNAi_CH4_Stage4_proMeet,PKC3RNAi,early maint.,37.33333333,442.8327633,205.9082978,2.150630975,118.2614832,45.83766453,2.580006735,0.289230626,0.771290598
180, 02Jun22_kk1216_PKC3RNAi_CH4_Stage4_proMeet,PKC3RNAi,early maint.,39.66666667,463.5316953,198.8261945,2.331341182,127.806558,50.89009179,2.511423217,0.283868949,0.756992628
181, 02Jun22_kk1216_PKC3RNAi_CH4_Stage4_proMeet,PKC3RNAi,early maint.,42,457.7339361,211.9307585,2.159827763,125.4096434,44.14617267,2.84078179,0.284942083,0.759854352
182, 02Jun22_kk1216_PKC3RNAi_CH4_Stage4_proMeet,PKC3RNAi,early maint.,44.33333333,481.2800821,204.1335521,2.357672598,116.9941131,33.19916489,3.524007712,0.304447335,0.81186896
183, 02Jun22_kk1216_PKC3RNAi_CH4_Stage4_proMeet,PKC3RNAi,early maint.,46.66666667,479.1437716,212.3444441,2.256446001,111.5300441,43.09970495,2.587721755,0.311181669,0.829827391
184, 02Jun22_kk1216_PKC3RNAi_CH4_Stage4_proMeet,PKC3RNAi,early maint.,49,528.5551001,208.3614429,2.536722211,141.9386167,44.99768218,3.154353953,0.288307313,0.768828401
185, 02Jun22_kk1216_PKC3RNAi_CH4_Stage4_proMeet,PKC3RNAi,early maint.,51.33333333,498.2489108,224.0454711,2.223874057,123.0683223,57.60312249,2.136486999,0.301923533,0.805138743
186, 02Jun22_kk1216_PKC3RNAi_CH4_Stage4_proMeet,PKC3RNAi,early maint.,53.66666667,478.0638685,222.153908,2.151948947,120.9740044,50.0332744,2.417871024,0.298052828,0.794816743
187, 02Jun22_kk1216_PKC3RNAi_CH4_Stage4_proMeet,PKC3RNAi,early maint.,56,537.7969558,197.3848859,2.724610617,138.2006158,36.64702691,3.771127632,0.295560485,0.788170417
188, 02Jun22_kk1216_PKC3RNAi_CH4_Stage4_proMeet,PKC3RNAi,early maint.,58.33333333,483.8317687,204.0754944,2.370846976,126.8441008,44.88572587,2.825934043,0.292288991,0.779446334
189, 02Jun22_kk1216_PKC3RNAi_CH4_Stage4_proMeet,PKC3RNAi,early maint.,60.66666667,480.5006483,219.1742677,2.192322362,129.1779556,51.02397516,2.531710931,0.288121225,0.768332162
190, 02Jun22_kk1216_PKC3RNAi_CH4_Stage4_proMeet,PKC3RNAi,early maint.,63,455.7415841,212.5853064,2.143805665,116.5291787,44.76360595,2.603212502,0.296374048,0.790339945
191, 02Jun22_kk1216_PKC3RNAi_CH4_Stage4_proMeet,PKC3RNAi,early maint.,65.33333333,499.5661072,205.8383372,2.426982815,130.1392452,32.82071745,3.965155405,0.293333113,0.782230689
192, 02Jun22_kk1216_PKC3RNAi_CH4_Stage4_proMeet,PKC3RNAi,early maint.,67.66666667,473.3470082,207.0584937,2.286054533,128.686297,48.56506355,2.649770999,0.286247213,0.763334738
193, 02Jun22_kk1216_PKC3RNAi_CH4_Stage4_proMeet,PKC3RNAi,early maint.,70,495.6026267,226.2066407,2.190928724,139.024592,50.28246351,2.764872329,0.280935031,0.749168756
194, 02Jun22_kk1216_PKC3RNAi_CH4_Stage4_proMeet,PKC3RNAi,early maint.,72.33333333,465.0940598,198.748971,2.340108014,132.1707165,42.89284176,3.081416645,0.278706661,0.743226367
195, 02Jun22_kk1216_PKC3RNAi_CH4_Stage4_proMeet,PKC3RNAi,early maint.,74.66666667,465.5729457,212.0050716,2.196046265,154.0916225,37.67327309,4.090210643,0.25133059,0.670222666
196, 02Jun22_kk1216_PKC3RNAi_CH4_Stage4_proMeet,PKC3RNAi,early maint.,77,485.9230239,214.2515023,2.268002879,150.1149295,37.72062614,3.979651051,0.263984321,0.703966339
197, 02Jun22_kk1216_PKC3RNAi_CH4_Stage4_proMeet,PKC3RNAi,early maint.,79.33333333,472.2799164,214.0337098,2.206567913,131.2300432,42.89104268,3.0596142,0.282555298,0.753489518
198, 02Jun22_kk1216_PKC3RNAi_CH4_Stage4_proMeet,PKC3RNAi,early maint.,81.66666667,510.3505354,218.571378,2.33493763,124.6201065,57.30967617,2.174503764,0.30373879,0.809979484
199, 02Jun22_kk1216_PKC3RNAi_CH4_Stage4_proMeet,PKC3RNAi,early maint.,84,501.4258411,198.15174,2.530514449,135.3716589,30.58138249,4.426603635,0.287418043,0.766456987
200, 02Jun22_kk1216_PKC3RNAi_CH4_Stage4_proMeet,PKC3RNAi,early maint.,86.33333333,487.8757887,204.7096392,2.383257529,141.4474079,43.43184908,3.256766886,0.275238846,0.733978753
201, 02Jun22_kk1216_PKC3RNAi_CH4_Stage4_proMeet,PKC3RNAi,early maint.,88.66666667,511.1411127,214.4882103,2.383073233,130.475487,47.15505194,2.766946099,0.296645712,0.791064389
202, 02Jun22_kk1216_PKC3RNAi_CH4_Stage4_proMeet,PKC3RNAi,early maint.,91,508.8246061,218.586819,2.327791806,138.645441,55.03526056,2.51921113,0.285865861,0.762317788
203, 02Jun22_kk1216_PKC3RNAi_CH4_Stage4_proMeet,PKC3RNAi,early maint.,93.33333333,513.466324,192.1000705,2.672910649,130.6721491,37.62149013,3.473337942,0.297136556,0.792373322
204, 11Jun22_kk1216_ctrlRNAi_CH4_Stage1_centration,ctrlRNAi,late maint.,0,345.5492728,368.3838124,0.93801427,16.19775329,205.3822823,0.078866361,0.455223534,1
205, 11Jun22_kk1216_ctrlRNAi_CH4_Stage1_centration,ctrlRNAi,late maint.,2.066666667,478.7436693,380.1686963,1.259292714,12.08157595,190.3329795,0.063475999,0.475385178,1.044289546
206, 11Jun22_kk1216_ctrlRNAi_CH4_Stage1_centration,ctrlRNAi,late maint.,4.133333333,465.211941,361.0398944,1.28853334,16.53191171,184.588166,0.089561059,0.465683191,1.022976969
207, 11Jun22_kk1216_ctrlRNAi_CH4_Stage1_centration,ctrlRNAi,late maint.,6.2,429.2430279,363.7381041,1.180088154,6.102884534,175.0383594,0.034865983,0.485981528,1.067566791
208, 11Jun22_kk1216_ctrlRNAi_CH4_Stage1_centration,ctrlRNAi,late maint.,8.266666667,413.631434,359.3063748,1.151194254,6.614382532,163.2009853,0.04052906,0.484260682,1.06378657
209, 11Jun22_kk1216_ctrlRNAi_CH4_Stage1_centration,ctrlRNAi,late maint.,10.33333333,407.2470838,369.1074919,1.103329227,-1.234996454,185.5025382,-0.006657572,0.503041773,1.105043423
210, 11Jun22_kk1216_ctrlRNAi_CH4_Stage1_centration,ctrlRNAi,late maint.,12.4,430.3373367,363.1813008,1.1849105,27.73008708,172.9874807,0.160301121,0.43946287,0.965378187
211, 11Jun22_kk1216_ctrlRNAi_CH4_Stage1_centration,ctrlRNAi,late maint.,14.46666667,425.4093227,377.09148,1.128132947,3.722730823,177.954113,0.020919611,0.491324976,1.079304867
212, 11Jun22_kk1216_ctrlRNAi_CH4_Stage1_centration,ctrlRNAi,late maint.,16.53333333,434.4466019,377.3330676,1.151361063,13.87483453,171.414798,0.080943038,0.469051592,1.030376413
213, 11Jun22_kk1216_ctrlRNAi_CH4_Stage1_centration,ctrlRNAi,late maint.,18.6,437.4778574,363.375716,1.20392706,27.90721159,169.7795252,0.164373246,0.440034149,0.966633129
214, 11Jun22_kk1216_ctrlRNAi_CH4_Stage1_centration,ctrlRNAi,late maint.,20.66666667,481.6347255,390.8683276,1.232217326,33.63351981,182.2237556,0.184572641,0.434726193,0.95497302
215, 11Jun22_kk1216_ctrlRNAi_CH4_Stage1_centration,ctrlRNAi,late maint.,22.73333333,469.5125065,386.248858,1.215569954,34.56018868,167.225698,0.206667929,0.431438086,0.947749959
216, 11Jun22_kk1216_ctrlRNAi_CH4_Stage1_centration,ctrlRNAi,late maint.,24.8,481.1192335,387.3266182,1.242153807,17.89864038,187.1246436,0.095650899,0.464132266,1.019570015
217, 11Jun22_kk1216_ctrlRNAi_CH4_Stage1_centration,ctrlRNAi,late maint.,26.86666667,484.7420988,363.9291722,1.331968239,19.34549134,161.8423783,0.119532916,0.461622758,1.014057322
218, 11Jun22_kk1216_ctrlRNAi_CH4_Stage1_centration,ctrlRNAi,late maint.,28.93333333,476.2113403,371.7576454,1.280972554,19.22872772,173.5133529,0.110819873,0.46118859,1.013103574
219, 11Jun22_kk1216_ctrlRNAi_CH4_Stage1_centration,ctrlRNAi,late maint.,31,496.8379445,378.8433686,1.311460053,25.56236805,177.0987559,0.144339625,0.451067472,0.990870282
220, 11Jun22_kk1216_ctrlRNAi_CH4_Stage1_centration,ctrlRNAi,late maint.,33.06666667,474.8459749,397.1484135,1.195638605,34.92118527,165.1688108,0.211427237,0.431495812,0.947876767
221, 11Jun22_kk1216_ctrlRNAi_CH4_Stage1_centration,ctrlRNAi,late maint.,35.13333333,500.6024034,391.2181098,1.279599259,45.95901041,170.8063248,0.269070893,0.41591245,0.913644437
222, 11Jun22_kk1216_ctrlRNAi_CH4_Stage1_centration,ctrlRNAi,late maint.,37.2,488.9566348,389.2239309,1.256234769,28.88443999,166.0317936,0.173969331,0.44422142,0.975831402
223, 11Jun22_kk1216_ctrlRNAi_CH4_Stage1_centration,ctrlRNAi,late maint.,39.26666667,493.7543277,402.9510148,1.225345785,41.05585086,176.2076526,0.23299698,0.423232854,0.929725338
224, 11Jun22_kk1216_ctrlRNAi_CH4_Stage1_centration,ctrlRNAi,late maint.,41.33333333,493.1103073,388.2209589,1.27017951,20.67471672,163.0128951,0.126828719,0.459759986,1.009965327
225, 11Jun22_kk1216_ctrlRNAi_CH4_Stage1_centration,ctrlRNAi,late maint.,43.4,510.5388855,386.9581836,1.319364487,30.94559728,163.142014,0.189685027,0.442850445,0.97281975
226, 11Jun22_kk1216_ctrlRNAi_CH4_Stage1_centration,ctrlRNAi,late maint.,45.46666667,496.3201037,384.2864062,1.291536978,34.36143215,174.0570074,0.197414816,0.435250372,0.956124495
227, 11Jun22_kk1216_ctrlRNAi_CH4_Stage1_centration,ctrlRNAi,late maint.,47.53333333,517.9241403,384.2483872,1.347888911,34.19412913,158.4880417,0.215752108,0.438067383,0.962312689
228, 11Jun22_kk1216_ctrlRNAi_CH4_Stage1_centration,ctrlRNAi,late maint.,49.6,479.5198388,413.3742617,1.160013778,44.67271723,184.5912189,0.242008897,0.41477804,0.911152452
229, 11Jun22_kk1216_ctrlRNAi_CH4_Stage1_centration,ctrlRNAi,late maint.,51.66666667,516.9653674,386.2458287,1.338436118,38.34745746,159.0709732,0.24107137,0.430944405,0.946665479
230, 11Jun22_kk1216_ctrlRNAi_CH4_Stage1_centration,ctrlRNAi,late maint.,53.73333333,515.09679,382.412511,1.346966365,38.45778448,154.0605237,0.249627767,0.430525758,0.945745827
231, 11Jun22_kk1216_ctrlRNAi_CH4_Stage1_centration,ctrlRNAi,late maint.,55.8,492.3597397,380.2179484,1.294940814,19.63071104,141.4134718,0.138817828,0.461658052,1.014134854
232, 11Jun22_kk1216_ctrlRNAi_CH4_Stage1_centration,ctrlRNAi,late maint.,57.86666667,536.8172721,391.0965764,1.372595171,42.77193592,166.7163351,0.256555159,0.426203015,0.936249959
233, 11Jun22_kk1216_ctrlRNAi_CH4_Stage1_centration,ctrlRNAi,late maint.,59.93333333,517.1060366,396.6720875,1.303610849,22.58854288,165.8602808,0.136190188,0.458145693,1.006419172
234, 11Jun22_kk1216_ctrlRNAi_CH4_Stage1_centration,ctrlRNAi,late maint.,62,510.2624876,418.1762012,1.220209295,37.27886705,181.0339253,0.205921995,0.431915888,0.948799557
235, 11Jun22_kk1216_ctrlRNAi_CH4_Stage1_centration,ctrlRNAi,late maint.,64.06666667,539.8471786,397.7418803,1.3572802,27.42007459,166.0365313,0.165144829,0.451662864,0.992178193
236, 11Jun22_kk1216_ctrlRNAi_CH4_Stage1_centration,ctrlRNAi,late maint.,66.13333333,509.4267115,410.2100954,1.241867807,38.42056589,174.0616659,0.220729623,0.429869934,0.944305163
237, 11Jun22_kk1216_ctrlRNAi_CH4_Stage1_centration,ctrlRNAi,late maint.,68.2,522.9955747,409.9601939,1.27572282,50.45087748,176.7546099,0.28542892,0.412021642,0.905097409
238, 11Jun22_kk1216_ctrlRNAi_CH4_Stage1_centration,ctrlRNAi,late maint.,70.26666667,521.8612266,407.855875,1.279523622,46.59947828,181.1047557,0.257306762,0.418025155,0.918285465
239, 11Jun22_kk1216_ctrlRNAi_CH4_Stage1_centration,ctrlRNAi,late maint.,72.33333333,546.6879602,404.9471834,1.350022874,34.23033859,168.0313719,0.203713974,0.441075469,0.968920619
240, 11Jun22_kk1216_ctrlRNAi_CH4_Stage1_centration,ctrlRNAi,late maint.,74.4,543.5714637,398.7311218,1.363253165,29.80334737,180.4124792,0.165195598,0.448021178,0.984178418
241, 11Jun22_kk1216_ctrlRNAi_CH4_Stage1_centration,ctrlRNAi,late maint.,76.46666667,554.1919735,408.7882965,1.355694324,26.11261346,174.8200769,0.149368505,0.455001883,0.999513094
242, 11Jun22_kk1216_ctrlRNAi_CH4_Stage1_centration,ctrlRNAi,late maint.,78.53333333,522.4151576,401.944245,1.299720456,28.36146458,168.2954368,0.168521887,0.448506412,0.985244343
243, 11Jun22_kk1216_ctrlRNAi_CH4_Stage1_centration,ctrlRNAi,late maint.,80.6,543.8741127,430.0616751,1.26464213,48.76434054,175.2651678,0.278231785,0.417716543,0.917607531
244, 11Jun22_kk1216_ctrlRNAi_CH4_Stage1_centration,ctrlRNAi,late maint.,82.66666667,510.0089948,413.4469719,1.233553586,60.73959429,184.9011337,0.328497685,0.393579072,0.864584194
245, 11Jun22_kk1216_ctrlRNAi_CH4_Stage2_postNEBD,ctrlRNAi,late maint.,0,201.9109582,386.0809414,0.52297572,37.36737659,190.7177841,0.195930216,0.343833013,1
246, 11Jun22_kk1216_ctrlRNAi_CH4_Stage2_postNEBD,ctrlRNAi,late maint.,2.066666667,233.1849687,376.750957,0.618936633,46.48757427,209.5873561,0.221805242,0.333778555,0.970757729
247, 11Jun22_kk1216_ctrlRNAi_CH4_Stage2_postNEBD,ctrlRNAi,late maint.,4.133333333,240.514479,361.5288635,0.665270476,12.95034634,214.7615398,0.06030105,0.448906732,1.305595201
248, 11Jun22_kk1216_ctrlRNAi_CH4_Stage2_postNEBD,ctrlRNAi,late maint.,6.2,254.2344332,373.420816,0.680825552,32.23673799,227.1713742,0.14190493,0.387469521,1.126911922
249, 11Jun22_kk1216_ctrlRNAi_CH4_Stage2_postNEBD,ctrlRNAi,late maint.,8.266666667,279.0422315,386.6411185,0.721708629,19.06689718,239.1922668,0.079713686,0.436040546,1.268175333
250, 11Jun22_kk1216_ctrlRNAi_CH4_Stage2_postNEBD,ctrlRNAi,late maint.,10.33333333,270.6464971,389.5497088,0.694767551,32.34046086,225.8872829,0.143170791,0.393261211,1.143756406
251, 11Jun22_kk1216_ctrlRNAi_CH4_Stage2_postNEBD,ctrlRNAi,late maint.,12.4,285.1755931,392.3793501,0.726785426,12.10210877,229.5451132,0.052722136,0.459290224,1.33579443
252, 11Jun22_kk1216_ctrlRNAi_CH4_Stage2_postNEBD,ctrlRNAi,late maint.,14.46666667,339.6340912,398.0848239,0.853170156,44.46823075,227.492379,0.195471299,0.384228165,1.117484797
253, 11Jun22_kk1216_ctrlRNAi_CH4_Stage2_postNEBD,ctrlRNAi,late maint.,16.53333333,317.224289,400.0036887,0.793053409,28.37460312,220.4729511,0.128698795,0.417897297,1.215407716
254, 11Jun22_kk1216_ctrlRNAi_CH4_Stage2_postNEBD,ctrlRNAi,late maint.,18.6,318.0741163,430.2503532,0.739276828,34.92907311,229.2423573,0.152367449,0.401051678,1.166414111
255, 11Jun22_kk1216_ctrlRNAi_CH4_Stage2_postNEBD,ctrlRNAi,late maint.,20.66666667,336.7600047,409.8457853,0.821674924,30.43112196,210.1096613,0.144834472,0.417124572,1.21316033
256, 11Jun22_kk1216_ctrlRNAi_CH4_Stage2_postNEBD,ctrlRNAi,late maint.,22.73333333,366.2880344,425.2606165,0.86132602,25.25861038,222.8048547,0.113366517,0.435490163,1.266574605
257, 11Jun22_kk1216_ctrlRNAi_CH4_Stage2_postNEBD,ctrlRNAi,late maint.,24.8,371.7263124,428.9734769,0.866548475,30.43721431,215.6629091,0.141133283,0.424316323,1.234076739
258, 11Jun22_kk1216_ctrlRNAi_CH4_Stage2_postNEBD,ctrlRNAi,late maint.,26.86666667,359.0579653,443.7923958,0.809067412,45.55554858,213.6664268,0.213208735,0.387409721,1.126737997
259, 11Jun22_kk1216_ctrlRNAi_CH4_Stage2_postNEBD,ctrlRNAi,late maint.,28.93333333,354.4269572,453.6988154,0.781194363,37.1989698,222.5391814,0.167156945,0.405014027,1.17793816
260, 11Jun22_kk1216_ctrlRNAi_CH4_Stage2_postNEBD,ctrlRNAi,late maint.,31,399.5527787,451.6921611,0.884568768,41.45882361,208.6258296,0.198723349,0.405991535,1.180781135
261, 11Jun22_kk1216_ctrlRNAi_CH4_Stage2_postNEBD,ctrlRNAi,late maint.,33.06666667,412.1037026,433.0563568,0.951616796,35.41585516,201.2530765,0.175976714,0.420861883,1.224029884
262, 11Jun22_kk1216_ctrlRNAi_CH4_Stage2_postNEBD,ctrlRNAi,late maint.,35.13333333,403.5537282,471.068104,0.8566781,56.08678367,221.3007311,0.253441475,0.377976849,1.099303541
263, 11Jun22_kk1216_ctrlRNAi_CH4_Stage2_postNEBD,ctrlRNAi,late maint.,37.2,388.5163163,478.8482437,0.811355834,49.76176464,217.7593392,0.228517247,0.38646075,1.123978022
264, 11Jun22_kk1216_ctrlRNAi_CH4_Stage2_postNEBD,ctrlRNAi,late maint.,39.26666667,396.1012403,469.6704694,0.8433599,39.79778017,222.0617737,0.17921941,0.408699542,1.188657071
265, 11Jun22_kk1216_ctrlRNAi_CH4_Stage2_postNEBD,ctrlRNAi,late maint.,41.33333333,408.7830013,485.8855786,0.841315362,39.15431855,229.0804593,0.170919504,0.412589738,1.199971272
266, 11Jun22_kk1216_ctrlRNAi_CH4_Stage2_postNEBD,ctrlRNAi,late maint.,43.4,418.3774958,482.6709295,0.866796549,59.11007598,218.8799475,0.270057064,0.376206043,1.094153349
267, 11Jun22_kk1216_ctrlRNAi_CH4_Stage2_postNEBD,ctrlRNAi,late maint.,45.46666667,399.8436479,474.2862517,0.843042881,29.75344639,194.3587501,0.153085191,0.430741044,1.252762322
268, 11Jun22_kk1216_ctrlRNAi_CH4_Stage2_postNEBD,ctrlRNAi,late maint.,47.53333333,397.5674569,484.7479167,0.820152998,64.91234018,199.4136791,0.325515985,0.359642863,1.045981187
